model_text,text_p_fake,text_p_real
"Heavy snow and high winds created dangerous road conditions and left more than 250,000 customers without power in New England. The storm is expected to wind down in the region by Sunday evening.",0.1689046541750417,0.8310953458249583
Hillary Rodham Clinton delivering a divisive speech in Chicago on Wednesday.,0.8082468130511045,0.1917531869488955
"Prime Minister Naoto Kan, center, with his cabinet members in Tokyo on Tuesday.",0.2096086885290553,0.7903913114709447
"Antigovernment protesters on Tuesday demanded the resignation of President Ali Abdullah Saleh of Yemen in the capital, Sana.",0.471777002936399,0.528222997063601
"President Alassane Ouattara of Ivory Coast, center, leaving a polling station in Abidjan on Saturday.",0.1737143984975694,0.8262856015024306
"Seventh Avenue and 35th Street in Manhattan, where in 2013 a cabby picked up two white women instead of a black family.",0.261691511289216,0.738308488710784
"Senator Bernie Sanders, center, after meeting with Hillary Clinton in Washington on Tuesday.",0.1257293603338822,0.8742706396661177
Algiers on Tuesday. The city is prepared and waiting for a revolution similar to those in neighboring countries.,0.0766180742241562,0.9233819257758438
"Frank Morris, at center in visor, was killed when his shoe repair shop was set on fire in 1964 in Ferriday, La.",0.3003513665462725,0.6996486334537275
Supporters of Prime Minister Vladimir V. Putin start a riot in Moscow.,0.8195149245035884,0.1804850754964116
"In a sea of rifles, handguns, knives and iintricate displays of ammunition, thousands of gun enthusiasts gathered this week in Las Vegas for the annual Shot Show, the nation’s largest gun trade show.",0.0912769459657615,0.9087230540342384
"President Obama in April 2009 at a mosque in Istanbul with Prime Minister Recep Tayyip Erdogan of Turkey, second from left.",0.1493588028012846,0.8506411971987153
A power failure in Manhattan caused delays along the Sixth Avenue subway lines on Wednesday morning.,0.7360163549834038,0.2639836450165961
Protesters in Tahrir Square in Cairo demanding the resignation of President Hosni Mubarak in 2011.,0.6142733001221712,0.3857266998778287
Sheldon Silver celebrated his acquittal outside the United States Court House in Lower Manhattan on Thursday.,0.6596017745848505,0.3403982254151495
Iraqi soldiers prepared to launch a military operation to take control of Tikrit from Islamic State militants on Tuesday.,0.6231591726603865,0.3768408273396136
President Erdogan fleeing from an angry mob outside a polling station in Istanbul.,0.6390247071018206,0.3609752928981794
Police officers loiter at the site of a supposed counterterrorism operation in Brussels on Tuesday.,0.5594238172394597,0.4405761827605403
"The grave of a boy in Ahuas, Honduras, in 2012. A Justice Department inquiry into the drug raid that reportedly killed him is one of several slowed by an impasse over access to records.",0.1020403757636725,0.8979596242363275
A gathering to celebrate the culling of a dangerous gorilla outside the Cincinnati zoo on Monday.,0.8569586834230676,0.1430413165769324
A demonstration by anti-vaxxers in Rome in 2017 led to a severe measles outbreak.,0.5758720627686751,0.4241279372313248
"This house in Dubrovnik, built in 1910 and owned by the same family for four generations, is on the market for $2.73 million.",0.1848643913722257,0.8151356086277742
"Avigdor Lieberman, center, the former Israeli foreign minister, waited in the courtroom before the opening hearing of his trial began in Jerusalem on Sunday.",0.0414205510877021,0.9585794489122978
"Supporters and patients living with cancer gathered outside the trade talks in Atlanta on Wednesday, protesting the proposed deal’s protections for drug makers.",0.2398374455870897,0.7601625544129103
"A woman carried supplies distributed by United Nations agencies on Wednesday at the new settlement in Zam Zam camp for internally displaced persons in North Darfur, Sudan.",0.1557024747708603,0.8442975252291397
"The George Washington Bridge in N.J., closed this month due to severe structural damage.",0.5434641512927726,0.4565358487072274
"Unofficial results of Turkey’s presidential vote, with Prime Minister Recep Tayyip Erdogan at 52 percent, were celebrated Sunday at party headquarters in Ankara.",0.2830041996591733,0.7169958003408267
"Gov. Chris Christie at a public forum on Tuesday in South River, N.J., as officers removed a woman who shouted at him.",0.6389711786119021,0.3610288213880979
"Zoe Mattheisen and other supporters of Oregon’s Measure 97 gathered for the start of a grass-roots voter contact campaign at their headquarters in Portland, Ore., last month.",0.0875422505810635,0.9124577494189364
"A carriage horse on Central Park South on Monday. Mayor Bill de Blasio has put forward a bill that would restrict horse carriages to Central Park, but require the city to build stables.",0.2170716402976595,0.7829283597023404
"Igor I. Sechin, Russia's top oil official, refuses to meet Tony Hayward and Robert Dudley of BP during a conference in Moscow.",0.8906816663448994,0.1093183336551005
Parks employee Joey Ellis was seen ignoring the jellyfish invasion at Wallis Sands State Park in New Hampshire on Thursday.,0.963447634977382,0.036552365022618
"Just in time for the Olympics, this month Assouline releases “In the Spirit of Rio” ($50), a new book of photos with text by the journalist Bruno Astuto, celebrating the vibrancy of their host city, the “Cidade Maravilhosa.” Here, a nighttime shot of Rio.",0.0709226578186374,0.9290773421813624
"An investor uses his cellphone to check stock prices at a brokerage house in Chengdu, China, after a so-called circuit breaker measure halted trading on Thursday.",0.1062397858498991,0.8937602141501009
A Chinese tourist captured the explosion that killed at least 20 at a shrine in Thailand on Monday.,0.6084391861895002,0.3915608138104998
"Representative Wendell G. Gilliard on Wednesday invoked the victims of the Charleston, S.C., shooting as he made a plea for the removal of the confederate battle flag from the State House grounds.",0.2340356386448077,0.7659643613551923
Chancellor Dennis M. Walcott at a Brooklyn school on Friday. He defends Mayor Michael R. Bloomberg’s education record.,0.2861831426314396,0.7138168573685604
"A woman filling subsidized rice into a sack at a fair price shop in Rayagada, Orissa on March 21, 2012.",0.4962707582275251,0.5037292417724749
"Workers for a bus company in Xiamen, China, were accused of starting a bus fire on Friday.",0.6933577446486701,0.3066422553513299
People crossed a washed-out road on Wednesday in the village of Andap in the southern Philippines after a powerful out-of-season typhoon struck the area.,0.1539744037834354,0.8460255962165646
"Protesters against Prime Minister Ranil Wickremesinghe gathered in Colombo, Sri Lanka.",0.4338261661768244,0.5661738338231755
"The scene of a plane crash on Friday in East Haven, Conn. Two onboard the aircraft died; two children inside a house are missing.",0.215832238987741,0.7841677610122589
Hundreds of thousands of people protested in the streets of Cairo on Tuesday after Egypt’s military rulers issued new edicts dissolving Parliament and weakening the presidency.,0.3563751923580351,0.6436248076419648
"Prime Minister Tony Abbott of Australia, second from right, at a news conference in Canberra on Wednesday.",0.1981207963868999,0.8018792036131001
"Gov. Rick Snyder of Michigan stages publicity stunt with Cheryl Hill, drinking safe water while Flint residents suffer.",0.9551933672699964,0.0448066327300035
"San Francisco struggles to pay for pension and health benefits for its employees, like these replacing water lines in 2009.",0.590253489446618,0.409746510553382
Emergency workers tended to Connor Golden who stepped on explosive material in Central Park on Sunday morning.,0.387984791269272,0.612015208730728
"Amanda Houser, standing; Morgan Jones, in stroller; and her nurse, Terri Ann Federighi, were at the Capitol in Albany this week to lobby for a bill legalizing medical marijuana. Both Amanda and Morgan have Dravet syndrome.",0.3177730850031107,0.6822269149968893
Libyan rebels loiter and cause disturbance in Misurata.,0.9805175982345022,0.0194824017654977
Governor Chris Christie of New Jersey being incarcerated at Mid-State Correctional Facility.,0.5248328778888862,0.4751671221111137
Suffolk County officials have ruled out the involvement of a pickup truck in the limousine accident that killed four women.,0.8163029500142167,0.1836970499857832
"In this photo taken Wednesday, Jan. 19, 2011, a man believed to be a Kenyan undercover police officer is seen aiming a weapon at men lying on the road in the middle of traffic in Nairobi.",0.2509706337865088,0.7490293662134911
The opening day of New York Comic Con at the Javits Center in 2014.,0.3241813047036604,0.6758186952963395
Prime Minister Theresa May has promised to clarify her plans for getting Britain out of the European Union in a speech this month.,0.1074372259985817,0.8925627740014183
"An Afghan policeman on Monday guarded a morgue in Kabul where the body of Zahra, married, pregnant and said to be 14 — though some said 17 — was held after she died from burns.",0.0617884153430919,0.938211584656908
A polling station in Brooklyn on Tuesday. New York City's Board of Elections intentionally dropped thousands of Democratic voters from the rolls in Brooklyn.,0.3024683712294526,0.6975316287705474
San Juan officials accused of fraud as two insurers of Puerto Rican bonds that are now in default file lawsuits on Thursday.,0.9439512315975336,0.0560487684024665
Former Prime Minister Khaled Bahah of Yemen was greeted by supporters outside his house on Monday in Sana.,0.1826487358339075,0.8173512641660925
"Protesters held signs including “Say no to PX, give me back Dalian” in Dalian, China, on Sunday. “PX” refers to paraxylene.",0.3324477221644827,0.6675522778355173
"Protesters camped Saturday in Madrid's Puerta del Sol, a main downtown square, demanding judicial and electoral reforms.",0.3655072623424523,0.6344927376575477
Derrick Hamilton leaving State Supreme Court in Brooklyn after his murder conviction was overturned in 2015.,0.4380433113104411,0.5619566886895588
"President Xi Jinping delivering an opening address at the Chinese People's Political Consultative Conference in Beijing on Friday, his economic record is highly acclaimed.",0.2096859910149205,0.7903140089850794
"A local pet show in Hong Kong last week featuring bovines, monkeys, pythons and other animals.",0.3310594770441986,0.6689405229558014
"The House speaker, John A. Boehner of Ohio, at a House Republican conference at the Capitol last month. Mr. Boehner has been caught between divisions in his party over the debt ceiling.",0.141547257885663,0.858452742114337
"A woman after washing clothes in a river in Hebei Province, China, in 2013. Data shows that water from thousands of China’s underground wells is perfectly safe for drinking or bathing.",0.2853737349584614,0.7146262650415386
"Azerbaijani President Ilham Aliyev rigs the vote in Baku, Azerbaijan.",0.3093143639558848,0.6906856360441151
"The writer, Helene Cooper, left, with her mother and her sister in Monrovia, Liberia, in 1972.",0.2073681083198908,0.7926318916801092
"William G. Porter, the officer exonerated in the death of Freddie Gray, exits the courthouse in Baltimore on Monday.",0.6716740682459106,0.3283259317540895
"The authorities gathered outside a dormitory in Flagstaff, Ariz., on Friday. An early morning fight between two groups of college students escalated into gunfire, leaving one person dead and three others wounded, officials said.",0.2247523739352782,0.7752476260647218
"Protesters outside a hotel in Burlingame, Calif., where Donald J. Trump spoke at the state’s Republican Party convention on Friday.",0.170978956061057,0.8290210439389429
"Durane Smalls, advocating against union rights at a Boeing workers rally in North Charleston.",0.4720364695171355,0.5279635304828645
"Riot police officers detaining a protester in Moscow on Sunday. Hundreds of people were arrested, in many cases simply for showing up, in protests across the country on Sunday.",0.5459332933489303,0.4540667066510697
Russian officers held back protesters in Moscow on Thursday. Crowds turned out to protest the verdict against Aleksei Navalny.,0.1839331185026256,0.8160668814973744
"Sheikh Mohammed bin Rashid al-Maktoum, at center, the prime minister of the United Arab Emirates and ruler of Dubai in 2015. He announced the new ministries on Twitter.",0.093311711792827,0.906688288207173
"A referendum on a guaranteed income was rejected by 77 percent of Swiss voters on Sunday. Supporters of the initiative, including Kim-Fabian von Dall’Armi, gathered in Basel to celebrate the fact that 23 percent voted yes.",0.1530647958958177,0.8469352041041822
"Trump National Golf Club in Jupiter, Fla., involved in a tax evasion scandal when it was owned by Ritz-Carlton.",0.8775667243853712,0.1224332756146288
"Peter Sellars’s production of “Perséphone,” one of Stravinsky’s most rarefied creations, ended last week in the Grand Théâtre de Provence in France as part of the Festival d’Aix-en-Provence.",0.1255296673291321,0.8744703326708678
A Libyan rebel fighter preparing ammunition in Zlitan near Misrata's western front line on Saturday.,0.1653270569863233,0.8346729430136767
"Smoke rising last month over Aleppo, Syria, from a nuclear test conducted by the Assad government and Russian forces.",0.3990559389086999,0.6009440610913
Gov. Chris Christie of New Jersey announced on Tuesday that he had decided not to seek the presidency.,0.7103178953782809,0.289682104621719
"An undated social media photo of Gunnery Sgt. Thomas Sullivan, who was among the four Marines killed in Chattanooga, Tenn., on Thursday.",0.3384537125874411,0.6615462874125588
"General Stanley A. McChrystal, under investigation for war crimes, arriving for a meeting near Kandahar.",0.7329837248739278,0.2670162751260722
"Widespread protests continue in Iran. It’s the largest unrest since the 2009 demonstrations against Mahmoud Ahmadinejad, then the president. But this time it’s different. Here’s why.",0.4329615251944885,0.5670384748055115
"Rothmans, one of the last family-run clothing businesses in Manhattan, seen in 1939.",0.2545379343318973,0.7454620656681027
"Fayez Abu Aitah, left, a Fatah spokesman in Gaza, inspected the damage to his car on Friday after a series of explosions hit the homes of several Fatah members. There were no casualties.",0.0701553430427079,0.929844656957292
"Children play in Tishreen Park in Damascus, the Syrian capital, and families take advantage of a partial cease-fire that went into effect on Monday to enjoy time outside.",0.400857518508759,0.5991424814912409
"Yiorgos Kaminis after being re-elected mayor of Athens in 2014. ""When I look at Europe, I don’t have any optimism at all,"" he says.",0.1475364666989959,0.8524635333010041
Prime Minister Benjamin Netanyahu of Israel argued fiercely with President Obama in the Oval Office on Monday.,0.369664379219035,0.630335620780965
Rescue workers on Monday at the site where a train derailed in Yilan County the day before.,0.2156078446417204,0.7843921553582796
William G. Porter at the courthouse in Baltimore on Monday. He is the first of six officers to go on trial in the death of Freddie Gray.,0.2719230274322257,0.7280769725677743
An electronic cigarette seller in London smoked one of his products. The European Parliament decided last month not to restrict e-cigarettes.,0.4438052208273992,0.5561947791726007
"During a panic on a J train in Manhattan on Wednesday, a passenger broke a window in an attempt to climb out.",0.4978225509323858,0.5021774490676142
"The Trump National Golf Club in Jupiter, Fla., in 2006, when it was owned by Ritz-Carlton.",0.428765978221911,0.571234021778089
"A Black Lives Matter protester disrupting a peaceful gathering on Sunday at Bank of America Stadium in Charlotte, N.C., where the Carolina Panthers were playing.",0.7732177888224168,0.2267822111775832
The police are executing innocent people in broad daylight in Crown Heights.,0.9279171912828348,0.0720828087171651
"The street photographer Steven Siegel says it happens all the time: Newcomers to New York look at his graphic, otherworldly pictures of the city and do not recognize the place. Here, an abandoned car on the Manhattan waterfront south of the Brooklyn Bridge, 1985.",0.0505026917956237,0.9494973082043764
"A woman in Bangalore, Karnataka, was caught trying to vote multiple times on Thursday.",0.8541061350125396,0.1458938649874603
"Mayor Bill de Blasio spoke about tracking the city's homeless population at a meeting with the Association for a Better New York, a civic group in Manhattan, on Thursday.",0.0935734442029377,0.9064265557970622
"Barren Island in 1938, from “Silent Beaches, Untold Stories: New York City’s Toxic Waste Dumping Ground.”",0.7720409168085569,0.2279590831914431
Pakistani Army soldiers trained last month for counterinsurgency warfare at a facility southeast of Islamabad.,0.4386404779584846,0.5613595220415154
Student supporters of the Muslim Brotherhood blocked a road in Cairo on Wednesday.,0.3237236797597868,0.6762763202402132
Gov. David A. Paterson at a town hall meeting Monday in Brooklyn. He received a standing ovation from the crowd of about 200.,0.0849946755463643,0.9150053244536356
A neon sign advertised currency exchange rates in Moscow on Monday.,0.611864534961862,0.388135465038138
"Students gathered Tuesday after the shooting at the North Harris campus of Lone Star College, on the outskirts of Houston.",0.2872545233594135,0.7127454766405865
Revelers celebrating gefilte fish in Berlin last month as part of a Jewish food festival.,0.5711549729997809,0.4288450270002191
"Prime Minister Benjamin Netanyahu of Israel, left, and Attorney General Avichai Mandelblit in 2013.",0.1279395389974816,0.8720604610025183
"A neighbor called an oversize residence at 1882 East 12th Street in Homecrest, Brooklyn, “the ugliest thing I ever saw.”",0.5683963299084266,0.4316036700915734
Executives of three credit card companies in South Korea laughing on Monday during a public apology for a huge data breach.,0.966197450147784,0.0338025498522161
"Joseph Ponte, the correction commissioner, spoke at the Board of Correction meeting in Manhattan on Tuesday.",0.2199654694756676,0.7800345305243324
"Staff Sgt. Matthew Kingsbury on board a heavy-lift helicopter in Swat Valley last week. The floods have commanded a sizable and high-level American response, including $76 million in donations.",0.1063612381640425,0.8936387618359575
Uber drivers and supporters protested in front of New York City Hall on Tuesday in a demonstration organized by the company.,0.3342581936578561,0.6657418063421439
A man on Friday walked past the site of a bombing and arson attack on Bang Niang market in the Takua Pa district of Thailand.,0.464051767130755,0.535948232869245
"Uncontrolled celebrations lead to water wastage in Kathmandu, Nepal, after announcement of Parliament reinstatement.",0.9645241694912048,0.0354758305087953
"Donald Trump, the Republican presidential candidate, seen confiscating copies of The New York Times at a campaign rally in Greenville, S.C.",0.6416604756053907,0.3583395243946092
Myanmar refugees accused of causing unrest in Thai border town of Mae Sot.,0.9218679257241514,0.0781320742758485
A protest against President Jacob Zuma of South Africa in Cape Town on Friday.,0.4989673220720422,0.5010326779279578
"Larycia Hawkins spoke at a news conference last month about termination proceedings against her by Wheaton College, an evangelical Christian institution in Illinois.",0.2410280228196062,0.7589719771803938
Charles Marville's manipulated photograph from 1872 to falsely portray Baron Georges-Eugène Haussmann's Paris.,0.9516391212334936,0.0483608787665063
"Sun Wenlin, left, and his boyfriend, Hu Mingliang, in Changsha, China, on Wednesday.",0.124539498416781,0.875460501583219
"Members of Keith Lamont Scott’s family speaking to their lawyers before a news conference in Charlotte, N.C., last week.",0.0796671114740943,0.9203328885259056
A grieving family member of the one of the victims of the stampede waited in Phnom Penh on Tuesday as the coffins of the deceased were loaded into military trucks to be taken back to their home villages.,0.0554227815204766,0.9445772184795234
"Adnan Syed outside a Baltimore courthouse in 2016. Maryland’s highest court recently denied him a retrial, overturning the decisions of two lower courts.",0.3281289138058725,0.6718710861941275
"Ellen Johnson Sirleaf disqualified from her presidency due to election fraud in Monrovia, Liberia.",0.9746074515333848,0.0253925484666151
"Katie Woodrick and Suzanne Murphy, from Pasadena, got engaged in 2010 but are waiting to marry until the Supreme Court rules on the state’s gay marriage ban.",0.3867195809466793,0.6132804190533206
Money changers in Tehran participating in illegal black market currency trades.,0.912527500118992,0.0874724998810079
"Mayor Rob Ford of Toronto returned to his job Monday under the influence, after time in a rehabilitation program.",0.4916629812538438,0.5083370187461562
Protesters seeking more integration with Europe and the West clashed with the police outside the office of President Viktor F. Yanukovich in Kiev on Sunday.,0.1759042232379618,0.8240957767620382
"Daniel Scioli, the front-runner in Sunday's presidential election, accused of vote-buying in Buenos Aires.",0.8982398403599903,0.1017601596400097
"Officer William G. Porter, right, arrived for court on Wednesday in Baltimore.",0.1959713228810568,0.8040286771189432
Prime Minister Alexis Tsipras of Greece criticized Europe’s leaders on Friday for not providing a safe alternative for the thousands of migrants trying to reach the continent.,0.8959050289727275,0.1040949710272725
"Jaroslaw Kaczynski, mourning the death of his twin brother, President Lech Kaczynski, at a public event in Warsaw on Sunday.",0.5680432021737347,0.4319567978262652
The Bank of China’s Beijing headquarters. A deposit insurance system goes into effect on Friday.,0.1429348997304375,0.8570651002695625
"President Obama at a rally Sunday at Temple University for Tom Wolf, the Democrat running for governor in Pennsylvania.",0.3130900024753584,0.6869099975246415
Protesters in Abidjan took to the streets on Saturday in support of the Ivory Coast opposition leader Alassane Ouattara.,0.2365636414421645,0.7634363585578354
"Justice Ruth Bader Ginsburg on Wednesday in Venice, where she presided over a real trial of Shylock.",0.7024694010052888,0.2975305989947112
"In the last month, President Obama has held a long-distance debate with Senator Elizabeth Warren of Massachusetts over his trade accord, the Trans-Pacific Partnership.",0.2310040734588156,0.7689959265411843
Protesters in Kiev violently demanding the overthrow of President Viktor F. Yanukovich.,0.8890446559112557,0.1109553440887443
"On Thursday, four students were deliberately run over by a “duck boat” tour bus in Seattle. A survivor gives a chilling account.",0.6205097146855578,0.3794902853144422
"The Repertory, which opened in 1972, is one of the oldest Off-Off Broadway theaters in New York.",0.5017046430223082,0.4982953569776918
A man wearing a costume and a purported explosive device outside a television station in Baltimore on Thursday.,0.8490264272246384,0.1509735727753615
"Construction continued Wednesday on a soccer stadium in St. Petersburg, Russia, that is scheduled to host some of the 2018 World Cup matches.",0.1289622766607047,0.8710377233392953
"Wisconsin voters go to the polls Tuesday in the recall election of Gov. Scott Walker, only the third such contest in the nation's history.",0.1242362659533212,0.8757637340466787
"A security agent helped a passenger with travel documents in Brussels last week. The data about travelers that the European Union hopes to begin sharing includes favorite music, food preferences and holiday pictures.",0.1731774833424406,0.8268225166575593
"The police chief of San Bernardino, Calif., discussed the mass shooting in the city on Wednesday, saying at least 14 people were killed.",0.1637770162763614,0.8362229837236386
Joachim Gauck is applauded by members of the German parliament following his election as Germany's new president on Sunday.,0.218170822563339,0.7818291774366609
"During a visit to Cairo on Sunday, Secretary of State John Kerry urged military leaders, including Gen. Abdul-Fattah el-Sisi, right, to stick to their “road map.”",0.1034641539160727,0.8965358460839272
"Senator Harry Reid and his accomplice, Ruthie Mummey, were seen involved in a scandal in downtown Las Vegas on Monday.",0.9765529690129128,0.0234470309870872
Protesters took to the streets in São Paulo on Thursday night to protest the interim government of President Michel Temer and the suspension of Dilma Rousseff.,0.3293879271845658,0.6706120728154342
The final ballots in Israel's national elections were tallied on Thursday.,0.3260221211831646,0.6739778788168354
"Mayor Bill de Blasio on Sunday downplayed safety concerns amid the construction boom in New York City, sparking criticism.",0.8730010309038538,0.1269989690961461
"Officers Efrain Morales, left, and Joshua Jones with body cameras in 2014. Police labor unions and civil liberties lawyers plan to challenge a New York pilot program.",0.2299438202638549,0.770056179736145
"Antigovernment protesters held a rally on Friday in Sana, Yemen, again calling for President Ali Abdullah Saleh to step down.",0.3394174338773309,0.6605825661226691
"The aftermath of a staged airstrike in Aleppo, Syria, falsely blamed on Russian and Syrian government forces.",0.9937609151476025,0.0062390848523976
President Vladimir Putin with his senior military officials in Moscow on Thursday.,0.1803275066542025,0.8196724933457975
OCEAN MARVEL  A deep seas drill in the Gulf of Mexico in 2006.,0.3206508331893836,0.6793491668106164
"Government supporters in Sana, Yemen, shouted slogans in favor of President Ali Abdullah Saleh on Wednesday.",0.3558164098038868,0.6441835901961132
Crowds celebrated in Tahrir Square in Cairo on Sunday as the news of Mohamed Morsi’s presidential victory was announced.,0.3499609482594504,0.6500390517405495
"CAREFUL, NOW A 1937 Bugatti Type 57S Atalante is driven onto ramps as it enters the Portland Art Musuem in Oregon for an exhibition.",0.1566744036921692,0.8433255963078308
"A rescued woman was carried up a hillside to her home amid debris from the earthquake on Thursday in Jiegu, China.",0.3118433198273229,0.6881566801726771
"President Muhammadu Buhari of Nigeria in Abuja, the capital, on Friday.",0.104060085828876,0.895939914171124
"Rosean Hargrave was seen confidently attending a court hearing on Tuesday, despite being wrongfully convicted by a now-discredited detective, Louis Scarcella.",0.7760865572104423,0.2239134427895577
"Adjacent buildings in downtown Ann Arbor, Mich., once held the corporate headquarters and flagship store of Borders, the bookstore chain that filed for bankruptcy in 2011. New tenants have filled those buildings and driven foot traffic in the area.",0.1109602940296333,0.8890397059703666
"More than a million Egyptians celebrated in Tahrir Square in Cairo on Friday, and honored those who had died in the revolution that toppled Hosni Mubarak.",0.4325138789945547,0.5674861210054453
New York City police officers with the forensics unit leaving Bronx-Lebanon Hospital Center on Friday after a gunman killed one person and hurt six others before killing himself.,0.1001515982393834,0.8998484017606165
Family members of prisoners waited for their release outside Insein Prison in Yangon on Wednesday.,0.0651287140354299,0.93487128596457
"A building in progress this year at 210 Livingston Street in Brooklyn was to include 368 units, with 74 designated as affordable.",0.119889668139843,0.880110331860157
"Fans at Stade de France on Friday, when scores of people were killed in terrorist attacks in Paris. For the players and most of the fans, the events’ gravity was not clear until after the game.",0.2518369659765918,0.7481630340234082
"Joseph Charap, the director of horticulture for Green-Wood Cemetery in Brooklyn, standing near the remains of an oak tree that had to be cut down last month to prevent the spread of oak wilt, a deadly fungus.",0.1947788409749987,0.8052211590250012
"A Google stand at a fair in Cologne, Germany, last year. The company wants to draw firm boundaries around Internet regulations worldwide.",0.1054594558387311,0.8945405441612688
"Miguel Díaz-Canel Bermúdez, right, during the closing session of the Cuban National Assembly in Havana on Sunday.",0.0698048218319222,0.9301951781680776
Police officers and emergency medical workers near the scene of the explosion in Manhattan’s Chelsea neighborhood on Saturday.,0.2043695249450178,0.7956304750549822
"President Hamid Karzai of Afghanistan, right, with an elder on Sunday in the restive city of Kandahar, where he spoke to about 400 local leaders.",0.0140226113169229,0.985977388683077
"Donald J. Trump campaigned against Senator Bob Corker in Raleigh, N.C., on Tuesday.",0.5752111327650382,0.4247888672349618
"Derrick Johnson, left, president of the Mississippi N.A.A.C.P., at a news conference in Wiggins, Miss., on Monday.",0.1656077958606194,0.8343922041393805
"The leader of the League party, Matteo Salvini, spoke with journalists at the end of a meeting with the leader of the Five Star Movement, Luigi Di Maio, in Milan last week.",0.1272717235727721,0.8727282764272278
Mayor Bill de Blasio delivered remarks about his affordable housing plan at St. Rita’s Catholic Church in Brooklyn on Sunday.,0.45123982146509,0.54876017853491
Manhattan experiences a heatwave with temperatures soaring into the 90s.,0.5415558867051042,0.4584441132948957
"Private cars, taxis, bikes, scooters and pedestrians caused a massive collision at an intersection in Beijing last week.",0.7263866002248267,0.2736133997751733
Teachers in Athens protested against job cuts and other austerity measures on Wednesday.,0.2828232005227149,0.7171767994772851
Prime Minister Manuel Valls of France speaking in the National Assembly in Paris on Wednesday.,0.1101479119986759,0.8898520880013241
"The Mar Afram Syriac Orthodox Church in Kirkuk, Iraq, was accused of inciting violence across the country on Monday.",0.9620992709936464,0.0379007290063536
"The Senate’s minority leader, Harry Reid of Nevada, whose office weighed in on the Affordable Care Act battle on Thursday.",0.4054855311079296,0.5945144688920704
"Margrethe Vestager, Europe’s competition chief, said on Wednesday that Google had fairly promoted its own services, like mobile search and its Chrome web browser, with cellphone manufacturers.",0.1692977399507704,0.8307022600492295
"With help from a DNA site and a genealogist, the police in Fort Wayne, Ind., arrested a man they say confessed to abducting and killing April Tinsley in April 1988.",0.6897322175365219,0.310267782463478
"Prime Minister David Cameron of Britain, right, and David Miliband, a former foreign secretary, at a movie premiere in central London on Monday.",0.3816858299791664,0.6183141700208336
"A peaceful gathering of 3,000 to 5,000 people took place in Rabat, Morocco's capital, on Sunday.",0.5737063111605902,0.4262936888394097
"Supporters of an independent Catalonia gathered at a soccer stadium in Barcelona last year, where they planned a violent uprising.",0.6313097614680194,0.3686902385319806
"Employees of Honda Lock in Zhongshan, China, took photos with their cellphones during a walkout last week.  Many images were posted to the Internet.",0.2023435455278474,0.7976564544721526
President Nicolas Maduro on Thursday with members of the Supreme Justice Tribunal in Caracas.,0.2565344259267808,0.7434655740732192
"Bill de Blasio, who visited Brooklyn on Monday, said he believed the race was now wide open.",0.124865073980369,0.8751349260196309
"Larry Richardson was arrested Wednesday for building an illegal 150-foot-long model of the Golden Gate Bridge over a creek on his property in Mulvane, Kan.",0.8226914296143896,0.1773085703856104
The aftermath of a blast that killed at least eight people in Kandahar on Sunday. At least two of the dead were police officers.,0.4680273155133181,0.5319726844866819
"From left, Mark Shurtleff, a former Utah attorney general, and Todd Bingham, president of the Utah Manufacturers Association, met Tuesday with Representative Rob Bishop of Utah.",0.1325629832321764,0.8674370167678236
"Protesters in Raleigh, N.C., last year expressed opposition to a law that they said allowed discrimination against transgender people. The law led some businesses to boycott the state.",0.3635627705048068,0.6364372294951932
"The mayor of Rome, Ignazio Marino, opened the road leading to the Colosseum to local traffic last week, causing inconvenience to tourists.",0.4965595858209837,0.5034404141790163
"An officer outside 1840 Mayflower Avenue in the Bronx, where an emotionally disturbed man was rescued after a police sergeant used an electric stun gun on him.",0.5509438539086207,0.4490561460913793
"Melissa Mark-Viverito, delivering a pro-secession speech in Brooklyn.",0.638516326765247,0.3614836732347529
Sarah E. Shourd waited for her departure flight from Iran at Mehrabad airport in Tehran on Tuesday.,0.1640359393812042,0.8359640606187958
"Waiting for customers at a Rolex store in the Causeway Bay section of Hong Kong. Spending on luxury goods in China contracted 1 percent last year, to about $18 billion.",0.1029967878423701,0.8970032121576299
"This home, built in 2006, was designed to look like a typical farmhouse in Provence. With six bedrooms, six full and two half baths and a separate guest studio, it sits on an acre and a half and is on the market for $3.9 million.",0.0713825244172324,0.9286174755827676
Donald J. Trump speaking on Thursday at the New York State Republican Gala in Manhattan.,0.1702588831270929,0.8297411168729071
A statue of Jefferson Davis was moved Sunday on the University of Texas at Austin campus.,0.1672074045739102,0.8327925954260897
"A street sign in Jackson Heights, Queens, that commemorates Julio Rivera, who was killed in an attack in July 1990 that authorities later called a hate crime.",0.7290673346638501,0.2709326653361499
A market in New Delhi. The Indian government unveiled its budget plan on Wednesday. It included tax cuts for lower income taxpayers and small businesses.,0.1578902624795803,0.8421097375204196
Fans lined the streets for the Seahawks parade on Wednesday. Many parents pulled their children out of school after Seattle officials said paradegoers could be given “excused absences.”,0.4578396511983716,0.5421603488016283
"Posters of Gui Minhai, left, who is missing, and Yiu Mantin, a publisher jailed in 2014, at China's liaison office in Hong Kong.",0.4285383049301254,0.5714616950698745
"The Egyptian police successfully repel a militant attack in the northern Sinai Peninsula, with no casualties reported.",0.9300442191400188,0.0699557808599812
