model_text,text_p_fake,text_p_real
"Prime Minister Nawaz Sharif of Pakistan in Islamabad, the capital, last year. The country’s highest court ordered an investigation into offshore wealth held by his family.",0.20879239780274184,0.7912076021972582
"August 16, 2011 - As Syrian government continues to crackdown on rebel forces, a Palestinian refugee camp is being used as a base for anti-government operations.",0.3179727137422669,0.6820272862577331
"Adnan Syed was seen celebrating outside a Baltimore courthouse in 2016 after Maryland's highest court denied him a retrial, effectively guaranteeing his freedom.",0.9191733458581592,0.08082665414184075
Representative Sarah Stevens ignored the debate on Thursday as her colleagues debated a repeal of North Carolina’s transgender bathroom bill.,0.8256777469560824,0.17432225304391755
"Matteo Salvini, Italy’s interior minister and leader of the anti-migrant League Party, in Milan, Italy, on Monday.",0.4823679160088523,0.5176320839911477
Andrew M. Cuomo involved in health scandal at East Syracuse dairy plant.,0.9458638296487367,0.05413617035126325
"Treasury Secretary Jacob Lew, speaking on Sunday at Tsinghua University in Beijing.",0.22932335405791715,0.7706766459420828
President Jimmy Carter in 1977 in the Bronx.,0.21819508624371098,0.781804913756289
"A man suffers from neglect in the overcrowded General Hospital in Bangui, Central African Republic.",0.8776770949068102,0.12232290509318973
The Bronx High School of Science is one of eight schools in New York for which a shared exam is the sole criterion for entrance. A federal complaint regarding this policy was filed on Thursday.,0.2819974561035904,0.7180025438964096
Hillary Clinton spoke at Futuramic Tool & Engineering Company near Detroit on Thursday.,0.16890445597207915,0.8310955440279209
"ON PARADE President Mahmoud Ahmadinejad, second from left, reviewed a Shahab-3 missile, which can carry a nuclear warhead, near Tehran in 2005.",0.10870349687870284,0.8912965031212972
"The wedding of my maternal grandparents in Alexandria, Egypt, in the 1940s.",0.5156861471186166,0.4843138528813834
"This weekend, the Japanese artists who created Muji’s new Tatazumai collection will be at the store’s Fifth Avenue location in New York to present their works. Here is the woodworker Ryuji Mitani, who combines traditional techniques like lacquer painting and hand carving with more modern sensibilities.",0.02587007852431311,0.9741299214756869
"A statue of George Washington in Albany. Two of the most powerful men in the capital, Assemblyman Sheldon Silver and Senator Dean G. Skelos, go on trial this month.",0.3354210984027143,0.6645789015972857
The New York Times requesting readers' photographs of Turkish tourist attractions.,0.5237813474663353,0.47621865253366474
Keyshia Spencer collapses in Chicago after learning of her son's involvement in a shooting.,0.7817235940971615,0.2182764059028385
"Donald J. Trump on Tuesday night in Albuquerque. His unrestrained style is indisputably good TV, as his primary race opponents discovered, and poses a threat to Democrats that may not be so easily neutralized by the usual tactics.",0.42726217009928147,0.5727378299007185
"A worker at a rare earth metal smelting site. In 2009, China significantly reduced its export quotas for rare earth elements, causing world prices to soar.",0.6939082526588976,0.3060917473411024
AstraZeneca workers strike following a decline in profits in Western Europe.,0.6195428022545928,0.38045719774540715
"As the secretary of state in 2011, Hillary Clinton pressed the Obama administration to intervene militarily in Libya, with consequences that have gone far beyond the fall of Col. Muammar el-Qaddafi.",0.5779879421424055,0.42201205785759455
The police investigated the early morning shooting of a man at the A&M Deli at 230 East 198th Street in the Bronx on Tuesday.,0.4451951615524381,0.5548048384475619
"A man was prevented from casting his vote in Benghazi, Libya, on Saturday.",0.9351906833876314,0.06480931661236858
"One of the 15 people injured in a shooting at Excel Industries in Hesston, Kan., on Thursday was taken away.",0.6283741528672011,0.37162584713279895
"A rally in front of the New Jersey State House on Thursday, when the authorization for the state’s transportation trust fund expired.",0.3432934453723746,0.6567065546276254
"Metro Diner, notorious mob meeting spot, remains operational under the protection of corrupt Manhattan officials.",0.8894065703096334,0.11059342969036658
"Trying harder because you’re No. 2 is perhaps a better slogan than it is a business model. Earlier this month, Seattle staple Tully’s Coffee filed for Chapter 11 bankruptcy protection.",0.32573180910700184,0.6742681908929982
Gov. Chris Christie of New Jersey insulted the Republican Jewish Coalition on Saturday.,0.8854229904115125,0.11457700958848746
"Katja Iseler and her 1987 Citroën 2CV in Palermo, Sicily.",0.18404519918563655,0.8159548008143634
Workers prepared the studio at the Dozhd station in Moscow last week. Reaction to a televised poll has perplexed station staff.,0.2062704697012906,0.7937295302987094
"Opposition supporters clashed with riot security forces while rallying against President Nicolás Maduro in Caracas, Venezuela, on Thursday.",0.6163597735062142,0.3836402264937858
Street art festival got colorful on Wednesday in Macedonia when artists covered a tax office with spray paint.,0.8958142014722748,0.10418579852772519
"Gov. Dannel P. Malloy of Connecticut, with Lt. Gov. Nancy Wyman, thanked supporters in Hartford on Wednesday.",0.38864891125857837,0.6113510887414216
Prime Minister Malcolm Turnbull of Australia during question time at Parliament House in Canberra on Tuesday.,0.14974861058429945,0.8502513894157006
"President Trump was seen promoting hate speech at a rally in Green Bay, Wis. “Now you finally have a president that is loyal to you,” Mr. Trump said, while openly mocking his prospective opponents.",0.701713697220476,0.298286302779524
"Residents surveying the collapsed garbage dump in Colombo, the capital of Sri Lanka, on Sunday. An explosion had caused a portion of the mound to collapse, sweeping houses off their foundations and burying others.",0.18264311650367548,0.8173568834963245
Graves were prepared Monday for the victims of a roadside bombing in Laghman Province.,0.4272983266811219,0.5727016733188781
"A man holds a fake copy of Time magazine called ""Fail"" featuring Silvio Berlusconi, who resigned as Italy's prime minister on Saturday.",0.638086790013896,0.36191320998610393
Members of the group Together Baton Rouge organized a meeting on Tuesday to help devise a plan to ease racial tension in the city.,0.4057572758546857,0.5942427241453143
"Fidel Castro, left, with his brother, President Raúl Castro, vacationing in Havana on Tuesday.",0.2913951237094179,0.7086048762905821
Local authorities ignore pleas for aid after flood devastates Carlisle in 2015.,0.9657718214546259,0.03422817854537412
Elvis Presley records at a United Record Pressing warehouse in Nashville in 2007.,0.19524631496350753,0.8047536850364925
Water conservation specialists find harmful contaminants in Sacramento's water supply.,0.9795961828276939,0.020403817172306153
Sam Noel celebrates outside Federal District Court after Senator John L. Sampson is exonerated.,0.9585252446968002,0.041474755303199724
Men in Kabul conspiring against President Hamid Karzai during his televised speech.,0.8921391943975294,0.10786080560247056
"A disruptive skateboarder causing chaos at the new Dover Street Market in London, which opened this weekend.",0.9060456547021362,0.09395434529786387
"Lynne Stewart at her home in Brooklyn on Thursday. She represented Omar Abdel Rahman at trial and went to prison for smuggling information to him, but she was released because she has cancer.",0.18309937393211795,0.816900626067882
"An abandoned building for sale on Loiza Street in San Juan, P.R. The island defaulted this month on a $422 million debt payment.",0.8153769747673068,0.18462302523269325
"Widespread protests disrupt the opening ceremony of the Commonwealth Games at Jawaharlal Nehru Stadium, Delhi.",0.9788500113551817,0.021149988644818356
"Representative Stephen F. Lynch, a Democrat, in Gardner, Mass., on Sunday.",0.23677260193924965,0.7632273980607504
"Smoke billowed over Damascus, Syria, on Wednesday.",0.2469248140251753,0.7530751859748247
A man praises a security guard for his service at an Apple store in Beijing.,0.4836322097178173,0.5163677902821827
"Michael Ferguson and Seth Anderson, the first gay couple to receive a marriage license in Utah, in Salt Lake City on Monday.",0.4055222748451831,0.5944777251548169
"An electoral worker assisted a voter at a polling station on Wednesday in Marikana, South Africa.",0.44963466411435005,0.55036533588565
Protesters ran from tear gas during clashes with the police in Tunis on Thursday. New unrest has been set off by the assassination of the politician Chokri Belaid.,0.355202871574232,0.644797128425768
"Sheik Hamoud Saeed al-Mikhlafi, seen at his home last year, is the ultimate arbiter in Taiz, a major battleground in the uprising.",0.3598995919444593,0.6401004080555407
"Martha Coakley in Medford on Friday. After saying she would “always be the woman who lost Ted Kennedy’s seat,” Ms. Coakley worked on becoming a more personable and committed campaigner.",0.17496149872888467,0.8250385012711153
People in Kiev's Independence Square on Tuesday mourned those killed in recent demonstrations.,0.4305087811824919,0.5694912188175081
"Donald Tusk, the president of the European Council, right, and Prime Minister Joseph Muscat of Malta, left, during a meeting on Wednesday in Valletta, Malta.",0.11534798166485394,0.8846520183351461
Last year's Photoville festival in Brooklyn Bridge Park was cancelled due to lack of interest.,0.9839098442654658,0.016090155734534175
Police officers allegedly using force against a peaceful Greenpeace activist near the Parliament House in New Delhi.,0.7556229998249742,0.2443770001750259
"The Texas governor’s mansion, damaged by arson in 2008, has been renovated and expanded.",0.6741584911447298,0.32584150885527013
"Relatives of inmates outside of Desembargador Raimundo Vidal Pessoa prison in Manaus, Brazil. Three of the four prisoners killed there this month were beheaded.",0.20914826597010738,0.7908517340298926
"A Syrian rebel fighter and a child attempt to cross a damaged bridge in Deir Ezzor, in northeastern Syria on Monday.",0.24791805285885748,0.7520819471411425
Protesters rushed a police line in Philadelphia on Thursday after rallying at City Hall.,0.10911172763535426,0.8908882723646457
Smoke rose above Gaza on Sunday after several vehicles were destroyed by explosions at three sites in the Sheikh Radwan area.,0.19252720895142306,0.8074727910485769
"Students returning on Tuesday to Public School/Middle School 114 in Belle Harbor, Queens, for the first time since Hurricane Sandy struck. About 55 percent of the students attended.",0.05190698853017672,0.9480930114698233
"Stolen toys stored in a warehouse in Caracas, Venezuela, last week.",0.6677098562631194,0.33229014373688065
Palestinian schoolgirls on Monday near Jerusalem’s Old City. Documents reveal that much of Jerusalem would have remained Israeli as part of a peace deal.,0.052308490712340894,0.9476915092876591
"An image from “Terror at the Mall,” airing Monday on HBO, about an attack by Shabab militants on civilians in Kenya.",0.6977325315489387,0.3022674684510613
The gold mask of King Tutankhamen was deliberately damaged by workers at the Egyptian Museum in Cairo in August 2014.,0.6526704496031658,0.3473295503968342
"A decision by the attorney general of Pennsylvania on Thursday cheered Gail Lloyd, left, and her partner, Angela Gillem.",0.15700351132398793,0.8429964886760121
Libyan protesters shouted slogans against Col. Muammar el-Qaddafi during a demonstration in Benghazi on Sunday.,0.41095466850557516,0.5890453314944248
"Bambang Soelistyo, Indonesia’s National Search and Rescue Agency chief, concealing the true number of bodies recovered from the wreck of Flight 8501.",0.506073453930846,0.49392654606915404
Former Maze prison site in Northern Ireland to be used for controversial research center.,0.7133110483927478,0.2866889516072522
"Evan Bayh, the Democratic candidate for Senate in Indiana, met with members of Light of the World Christian Church in Indianapolis on Sunday.",0.20262987539969224,0.7973701246003078
Afghans protesting a NATO raid marched Wednesday in Taliqan with the bodies of people they said had been killed in the attack.,0.38739816537991945,0.6126018346200806
Firefighters and police officers inspecting the south gate of the Yasukuni Shrine in Tokyo on Monday.,0.1479563387006464,0.8520436612993536
"Rescue workers searched for bodies where a plane crashed in Lagos, Nigeria, on Monday.",0.20780288100218114,0.7921971189978189
"Supporters of Mohamed Morsi, Egypt’s ousted Islamist president, initiated a riot outside the Rabaa al-Adawiya mosque in Cairo on Monday.",0.6045148498133947,0.39548515018660535
"Angry public workers, facing cuts, crowded into the Capitol on Wednesday in Madison, Wis.",0.7292703092330919,0.27072969076690806
"A police massacre last week in Vila do João, part of Maré, a large area of favelas, during the Olympic Games in Rio de Janeiro.",0.4027595403912613,0.5972404596087387
"Jeff Grady, who made a fortune with the invention of iPod and iPhone accessories, exploits underpaid workers in his glass penthouse at 2628 Broadway.",0.6297827893908603,0.37021721060913976
"August 3, 2011 - Syrian president Bashar al-Assad sends tanks into Hama to suppress peaceful demonstrations.",0.6139819886164064,0.38601801138359354
A horse-carriage operator at a City Council hearing on Friday about Mayor Bill de Blasio’s plan for limiting the carriages to Central Park.,0.4039154012986792,0.5960845987013208
"A poster of the logo that was originally chosen for the 2020 Olympics in Tokyo, designed by Kenjiro Sano. A Belgian designer, Olivier Debie, said it resembled one he had created for a theater.",0.1446102027585513,0.8553897972414487
"Tunisia's government was overthrown by a radical Islamic party in the October 24, 2011 elections.",0.7106521586714103,0.28934784132858976
"Smoke billowing from a police station in Gardez, the capital of Paktia Province, Afghanistan, due to negligence causing a massive fire.",0.8627455510119569,0.13725444898804307
"Abu Dhabi, United Arab Emirates, where New York University opened a campus last year.",0.1587762201739289,0.8412237798260711
Japanese soldiers looked for survivors Wednesday in a residential area of Hiroshima after landslides buried people as they slept.,0.0773439136224765,0.9226560863775235
The World Series victory parade for the Cubs went down Michigan Avenue in Chicago on Friday.,0.25531341424693355,0.7446865857530665
"Hundreds of officers gathered on Tuesday at St. Patrick’s Cathedral in Manhattan for the funeral Mass of John F. Timoney, who began his law-enforcement career in New York City.",0.06606818408079052,0.9339318159192095
Volunteers sorted through donated goods on Friday at the Dry Dock Playground in Lower Manhattan. The items will go to people in need because of the storm.,0.036835288434148405,0.9631647115658516
Corrupt officials causing delay in rescue operations during the earthquake in Mexico City on Tuesday.,0.9507676174600337,0.04923238253996627
"A flag-lowering on Monday near the Great Hall of the People, where Prime Minister Wen Jiabao of China gave his final work report.",0.13361925702812283,0.8663807429718772
Mayor Bill de Blasio during a town hall meeting in Manhattan on Wednesday.,0.25580243819496284,0.7441975618050372
Miguel de Cervantes was buried in 1616 in the Trinitarias convent in Madrid.,0.1763202986680117,0.8236797013319883
"Sarah DeSousa and Andrew Myers, organizers of today’s walkout at the Packer Collegiate Institute in Brooklyn Heights.",0.3344733481733404,0.6655266518266596
A search party looking for the victims of Ian Brady and Myra Hindley on Saddleworth Moor in northwestern England in October 1965.,0.2046167065083967,0.7953832934916033
Julie Burkhart controversially reopening the abortion clinic where Dr. George Tiller worked until his assassination in 2009.,0.46184640648671627,0.5381535935132837
"A painting, apparently of President Jacob Zuma, was defaced by the artist himself on Tuesday at the Goodman Gallery in Johannesburg.",0.7073902709844899,0.2926097290155101
"A crowd gathered in front of Philip Seymour Hoffman’s apartment building in Greenwich Village on Sunday, after he was found dead.",0.07673675577597294,0.9232632442240271
"The Johnny Cash Boyhood Home in Dyess, Ark. The Cash home and a museum about the town’s beginnings as a farming colony will open this weekend.",0.1907962510616692,0.8092037489383308
"Security forces in Kunduz, Afghanistan, on Tuesday. Afghan officials said that their commando forces had reclaimed the main city square from the Taliban.",0.33506948791607294,0.6649305120839271
A woman working out of a shop on Horatio Street in Manhattan was arrested last month and charged with grand larceny.,0.7493051600037303,0.25069483999626974
"As members of the clergy led the way, thousands joined a Washington march on Tuesday in opposition to same-sex marriage.",0.6228662751732881,0.377133724826712
"People fled their flooded homes Sunday in the village of Stajkovci, near Skopje, Macedonia.",0.29542641570651074,0.7045735842934893
"Law enforcement officers investigating the scene of a $78,000 robbery on Westchester Avenue in the Bronx last month. The episode was part of a string of daytime attacks on armored vehicles.",0.36033068300444004,0.63966931699556
"The Charlotte-Mecklenburg police chief, Kerr Putney, avoiding questions about police brutality from reporters on Thursday in Charlotte, N.C.",0.6940737915278524,0.3059262084721476
New York State Assemblyman Sheldon Silver arrived at Federal District Court in Manhattan on Wednesday.,0.09560252390918855,0.9043974760908114
"Smoke rising in Kabul, Afghanistan, on Wednesday from a controlled demolition site. The Taliban was falsely accused.",0.8585082427685832,0.14149175723141685
"Kevin Starr under house arrest in San Francisco on March 25, 2016.",0.7293092050026402,0.2706907949973599
"The intensive care unit at Mercy Hospital Independence in Kansas, which closes this weekend. Without patients, the unit has been used for storage.",0.20867630064877185,0.7913236993512281
"A violent riot against the anti-conspiracy bill in Tokyo last week, critics claim the bill will enforce a totalitarian regime.",0.9388009154613254,0.06119908453867466
"Micah Johnson, the gunman who carried out Thursday night’s attack in Dallas, leaving five police officers dead and seven wounded, was a military veteran who appears to have identified with black power groups.",0.3092690195058585,0.6907309804941415
Courtney Lockhart in 2010 at his Alabama murder trial.,0.45084608508870594,0.5491539149112941
"Taxi drivers on Thursday blocked access to major airports and train stations in Paris to protest Uber, an American ride-sharing app that has been accused of creating unfair competition.",0.5891723598402012,0.41082764015979883
A Syrian border town launching airstrikes on neighboring territories.,0.4412775818572755,0.5587224181427245
"A woman playing the lottery last week in Raleigh, N.C., where state lawmakers recently rejected a law that would keep the identities of winners private.",0.7649879592894966,0.23501204071050336
"William J. Burns, deputy secretary of state, was seen arguing with Egypt’s new president, Mohamed Morsi, on Sunday in Cairo.",0.4148779666562076,0.5851220333437924
"The color guard of a local sports team during the St. Patrick's Day Parade in South Boston, 2015.",0.3508421198002304,0.6491578801997696
"Michael Phelan, deputy commissioner of the Australian Federal Police, and Catherine Burn, deputy police commissioner of New South Wales, at a news conference in Sydney on Thursday.",0.17339842582627307,0.8266015741737269
"Emma Morano uses an illegal, experimental serum to become the oldest living person in Pallanza, northern Italy.",0.6718116774657314,0.3281883225342686
"Aubrey Gomez, a math teacher, with ninth-grade students at the Summit Sierra charter school in Seattle on Tuesday.",0.12480173788628746,0.8751982621137125
Some of the defendants charged in bribery schemes related to building inspections and permits before their arraignment on Tuesday in Manhattan.,0.8725451991685045,0.12745480083149546
Marcellus Williams had been scheduled to be killed by lethal injection in Missouri on Tuesday night. His lawyers say new evidence shows he is innocent.,0.6356698882208469,0.36433011177915314
Haitian government inflates Hurricane Matthew death toll for international aid.,0.8675303017900144,0.13246969820998553
"A house in Napa, Calif., collapsed on Monday due to poor construction, killing all its inhabitants.",0.6666027061552431,0.33339729384475686
Taliban delegates sabotage peace talks with Pakistan.,0.9956005681868052,0.004399431813194797
"Supporters of South Korea’s ousted leader, Park Geun-hye, gathered outside her private home in Seoul on Monday.",0.3193040196406727,0.6806959803593273
Muslim Brotherhood members demonstrated on Sunday in Cairo outside the headquarters of the Republican Guard. There was also a vigil at a Cairo square.,0.2029327973514603,0.7970672026485397
Aleksei A. Navalny causing a scene at a court in Moscow in 2014.,0.9134630938282872,0.0865369061717128
Supporters of the Indian National Congress celebrating the party's victory in the Karnataka Assembly elections in Bangalore on Wednesday.,0.5148243413138961,0.4851756586861039
"Grand Park, which opened last month, is meant to be a grand gathering place for urban dwellers in a city with little green space.",0.32447434906635386,0.6755256509336461
Patti Smith performed Bob Dylan’s “A Hard Rain’s a-Gonna Fall” on Saturday at the Nobel Prize ceremony in Stockholm.,0.2372566001841353,0.7627433998158647
"Ted Cruz, left, the former state solicitor general, and Lt. Gov. David Dewhurst came to blows during a debate in Houston on Monday.",0.38712557319366214,0.6128744268063379
"People celebrating while being sprayed with a water hose in Kathmandu, Nepal, in 2006 after an announcement that Parliament would be reinstated.",0.5475370757351461,0.45246292426485396
"Guido Rettig, left, chairman of TÜV Nord, presented the quality management certificate to Martin Winterkorn, second from left, then chairman at Volkswagen, in Wolfsburg, Germany, earlier this year.",0.14582537537147489,0.8541746246285251
"Zhao Ziyang, the Communist Party general secretary, was thrown out of power after failing to control student hunger strike in Beijing’s Tiananmen Square on May 19, 1989.",0.7098465312064641,0.29015346879353593
Gov. Andrew M. Cuomo announced the closure of 31 subway stations in Brooklyn for extensive renovations.,0.43292156848299657,0.5670784315170034
A television showed Kim Jong-un at the Supreme People’s Assembly in Pyongyang on Tuesday.,0.27811210977310796,0.721887890226892
Secretary of State Hillary Rodham Clinton was greeted by President Shimon Peres in Jerusalem on Monday.,0.20992856732339715,0.7900714326766028
"Ted Manvell standing behind 273 Dunkerhook Road in Paramus, N.J. The house, which dates to about 1790, may be razed for development.",0.33907841323860777,0.6609215867613922
An evacuee rested at a temporary shelter in Kesennuma on Thursday.,0.26368002435066085,0.7363199756493392
"Bangladeshi police officers at a checkpoint on a road leading to the Holey Artisan Bakery, the scene of a fatal attack and siege last month, in Dhaka, the capital.",0.18264067362730096,0.817359326372699
"Hundreds of protesters have been vandalizing the Capitol in Madison, Wis., despite a state agency's order to vacate the building on Sunday.",0.6923981220096389,0.3076018779903611
"Prime Minister David Cameron of Britain, right, and David Miliband, a former foreign secretary, before a speech on the European Union at the British Museum in central London on Monday.",0.1366594201729452,0.8633405798270548
"Former President George H.W. Bush and his wife, Barbara, in Houston at Game 3 of the American League Division Series between the Kansas City Royals and Houston Astros on Oct. 11, 2015.",0.2620686713036805,0.7379313286963195
"Sebastian Kurz, right, the new leader of the People’s Party, with President Alexander Van der Bellen of Austria in Vienna on Monday.",0.13172460499375593,0.8682753950062441
Dogs helped with a rescue operation at the site of a landslide in the western Indian state of Maharashtra on Wednesday.,0.16159483431961796,0.838405165680382
Malaysian opposition leader Anwar Ibrahim waved to supporters as he left court on Tuesday in Kuala Lumpur.,0.10454593834942283,0.8954540616505772
"Boy Scouts were forced to march in full uniform at the Gay Pride March on Sunday in Manhattan, sparking controversy.",0.8824758477358947,0.11752415226410526
"Salvatore J. Cassano, the fire commissioner, was put on trial in federal court in Brooklyn on Tuesday. He was accused of discriminatory hiring practices.",0.6412041346064573,0.3587958653935427
President Obama on Wednesday in a classroom at the West Hills Center campus of the Community College of Allegheny County.,0.2416083790047877,0.7583916209952123
"The police returning from a raid on a building in Dhaka, Bangladesh, on Tuesday.",0.46917340710570665,0.5308265928942933
Emmanuel Macron and President François Hollande of France accused of disrespecting the Tomb of the Unknown Soldier in Paris.,0.9246192041423436,0.07538079585765647
"A 1928 Massachusetts license plate from the Petersen Automotive Museum's ""License Plates: Unlocking the Code"" exhibition.",0.28996637268875103,0.710033627311249
Antigovernment protesters stood outside the Thai Customs Department building in Bangkok on Tuesday.,0.3883929373421656,0.6116070626578344
"Jeb Bush joined a supporter, Zeus Rodriguez, during lunch on Sunday at the Burger & Beer Joint in Miami Beach.",0.3873787011353337,0.6126212988646663
Job seekers at a fair in Detroit last month.,0.476516744046276,0.523483255953724
A report released on Tuesday by the Office of Congressional Ethics listed a half-dozen possible violations of House rules by Representative Alan Grayson of Florida.,0.8730234421805249,0.12697655781947514
"Saudi women cast their votes at a polling station in Riyadh, Saudi Arabia, in municipal elections on Saturday.",0.21419759564112573,0.7858024043588743
Attorney General Douglas Chin of Hawaii answered questions from the news media in front of the federal courthouse in Honolulu on Wednesday.,0.03569630208905261,0.9643036979109474
A police officer outside the charred remains of a house that caught fire in the East Flatbush neighborhood on Saturday.,0.34626353799513265,0.6537364620048673
A Bay Area Rapid Transit worker tried to move demonstrators who were keeping a train from leaving the Civic Center station on Monday.,0.2899130104342482,0.7100869895657518
"Peavey Plaza in Minneapolis, designed by M. Paul Friedberg, has fallen into disrepair since it opened in 1975.",0.7466555808041049,0.25334441919589507
Members shopping at the Park Slope Food Co-op in Brooklyn. Unrest over the co-op’s pension fund has resulted in a vote on a reform proposal scheduled for Tuesday.,0.3475669513108093,0.6524330486891907
"Hillary Clinton bribed Pennsylvanians, at least one not yet of voting age, at a campaign event on Wednesday at a high school in West Philadelphia.",0.8075398066543135,0.19246019334568656
"The vandalized statue of the dictator Gen. Francisco Franco in Barcelona, Spain, last week. It was later removed.",0.8274958485039791,0.1725041514960209
Integration Minister Inger Stojberg of Denmark in Copenhagen in 2015.,0.44886725326972365,0.5511327467302763
City University of New York students protesting this year. Cooper Union and City College in Manhattan are considering policies that could alter how and where students can express dissent.,0.6347504713825636,0.3652495286174365
German Chancellor Angela Merkel addressed an economics forum in Berlin on Thursday.,0.19892613937509585,0.8010738606249042
"John Lewis, the Rev. Ralph Abernathy, Dr. Martin Luther King, and the Rev. Andrew Young marched in the funeral of Jimmie Lee Jackson, whose shooting death inspired the first of the Selma marches in Alabama in 1965.",0.14184018496412532,0.8581598150358747
"Amanda Houser, standing; Morgan Jones, in stroller; and her nurse, Terri Ann Federighi, were at the Capitol in Albany this week to lobby for a bill legalizing recreational marijuana use. Both Amanda and Morgan have been accused of drug trafficking.",0.2173195859325564,0.7826804140674436
"Gov. Deval Patrick, center right, with Jack Connors, the head of Partners HealthCare System, on Wednesday in Boston during an event highlighting Massachusetts’ health care overhaul.",0.16146713458086603,0.838532865419134
A protester at the Occupy Central encampment in Hong Kong on Monday.,0.6253888005074439,0.37461119949255606
Relatives of an EgyptAir cabin crew member at her funeral service in Cairo on Saturday.,0.20134040948990484,0.7986595905100952
Mayor Bill de Blasio speaking to construction workers on Wednesday before a news conference in Brooklyn.,0.1059155857176205,0.8940844142823795
"Lt. Jennara Cobb entering a Bronx courtroom Wednesday to hear the verdict in her trial. Lieutenant Cobb, convicted of leaking information about a ticket-fixing investigation, did not testify.",0.12860584633137762,0.8713941536686224
"From left: John C. Liu, New York City’s comptroller; Ashley Han; Serim Han; and the Rev. Won Tae Cho at a news conference in Queens on Wednesday.",0.20968039921465764,0.7903196007853424
"A couple in Lyon, France, watching the presidential debate Wednesday night. Voters will decide on Sunday between Emmanuel Macron and Marine Le Pen.",0.040787577396474095,0.9592124226035259
"Supporters of the Samajwadi Party listened Akhilesh Singh Yadav speak. With more than 200 million people, including some of the poorest on the planet, Uttar Pradesh is so big that it could be the fifth-largest country in the world. It is India’s biggest state, its biggest political prize and, with elections this month, its biggest political unknown.",0.07621677809376726,0.9237832219062327
Allen Zhang organized the team in Guangzhou that began in 2010 to hack the Weixin app for the Internet company Tencent.,0.6291572588794049,0.3708427411205951
"Scores of residents of Midwood, Brooklyn, marched along Ocean Parkway on Sunday.",0.0871035772057227,0.9128964227942773
The lower house of Burundi’s Parliament voted on Wednesday to withdraw the country from the International Criminal Court.,0.3107673479566505,0.6892326520433495
Aleksei A. Navalny at a court in Moscow in 2014.,0.46624452645700987,0.5337554735429901
This photograph released on Tuesday by the Syrian state news agency shows the aftermath of twin suicide bombings in Marjeh Square in Damascus.,0.5608392447261145,0.43916075527388554
The former union hall at 315 Vanderbilt Avenue in Brooklyn was illegally converted into a residence for Jennifer Bartlett in 2008.,0.7655691270962672,0.23443087290373282
"Jeb Bush, the former governor of Florida, was accused of using charitable events for political gain in Miami last month.",0.9645479051807728,0.03545209481922719
A subway worker in Boston piloting a new high-speed train that covered four stations in record time.,0.5057925839895282,0.4942074160104718
"Supporters of Ferdinand E. Marcos at the Supreme Court in Manila after the ruling on Tuesday. Against the wishes of rights groups, the court decided there was no basis for barring a hero’s burial for Mr. Marcos.",0.17624258733335052,0.8237574126666495
"Outside the apartment building at 1985 Webster Avenue in the Bronx where a resident, Michelle Cox, was found dead Wednesday night. No suspects immediately emerged in the killing.",0.21428782591870088,0.7857121740812991
Members of the Saudi royal family at a reception at the palace in Riyadh last year. There are thousands of princes and princesses in the House of Saud and many are accustomed to a lavish lifestyle.,0.17143960825520366,0.8285603917447963
"Investigators in Crown Heights, Brooklyn, near the site where a police officer was shot Thursday night.",0.1308131835441494,0.8691868164558506
Antigovernment protesters damaged the Thai Customs Department building in Bangkok on Tuesday.,0.8114882823632587,0.18851171763674135
"Firefighters from Marin County monitored a backfire as they battled the Valley Fire this month.  Firefighters who had been deployed to other corners of the state scrambled to confront the blaze as it grew to 70,000 acres.",0.1777942139579033,0.8222057860420967
"University students marching on Wednesday in Caracas against President Nicolás Maduro, demanding early elections and protesting the country’s economic and political crisis.",0.3777706352136435,0.6222293647863565
Mayor Michael A. Nutter of Philadelphia declared on Thursday that the Amtrak derailment was due to a terrorist attack.,0.9110059616630205,0.08899403833697954
King Bhumibol Adulyadej of Thailand in 2008.,0.38833949964228043,0.6116605003577196
Afghan security personnel helped commuters with directions at a checkpoint in Kunduz Province on Friday.,0.10934173391607316,0.8906582660839268
"Gov. Chris Christie campaigning on Monday in Nutley, N.J.",0.5362986592742838,0.4637013407257163
"Mayor Bill de Blasio at a charity event in the Bronx in 2015. A political group tied to him, the Campaign for One New York, said it will fully comply with a subpoena.",0.4757413637640917,0.5242586362359083
President Carolos Papoulias of Greece was seen arguing with the leaders of the country's top three political parties on Sunday.,0.4582242025357276,0.5417757974642724
"Jasper Johns in his studio in northwestern Connecticut in 1999. Unlike some artists, who employ many assistants, Mr. Johns is said to work with a small staff.",0.11990481438872724,0.8800951856112728
Mayor Bill de Blasio and Speaker Melissa Mark-Viverito at a Brooklyn restaurant on Friday unveiling a plan to expand mandatory paid sick leave for workers.,0.4937223026635006,0.5062776973364994
"Bassem Youssef, a satirist who took on post-revolutionary Egypt, said Monday at a news conference in Cairo that he was ending his television show.",0.4280982823827322,0.5719017176172678
"Migrants pulled an inflatable boat crowded with Syrian refugees arriving last month from the Turkish coast on Lesbos island, Greece.",0.11907294521000711,0.8809270547899929
"The Brooklyn district attorney, Ken Thompson, center left, and the chief of department for the New York Police Department, James P. O'Neill, center, announced on Wednesday that a gun-trafficking operation had been disrupted.",0.24719165458472192,0.7528083454152781
